Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
407485edf3b8e53ec7dfdff80e8553bb5d065a48cafcdc873ecf774519a684ab,2017-01,City of London Police,City of London Police,-0.090847,51.511237,On or near Scott'S Yard,E01032739,City of London 001F,Burglary,Status update unavailable,
09c65cae943ef3c52ad29d5fb2038d1c4fb44f391d35c787504f5a35d2d87750,2017-01,City of London Police,City of London Police,-0.097645,51.515142,On or near St Martin'S Le Grand,E01032739,City of London 001F,Criminal damage and arson,Court result unavailable,
72e4e57286405abdc47a2c754ae185222105fe69b31483c73a6c194ddce8a64b,2017-01,City of London Police,City of London Police,-0.100632,51.515739,On or near Warwick Lane,E01032739,City of London 001F,Criminal damage and arson,Formal action is not in the public interest,
313f30629329990f74505e8247cfc34e907060c5eaf59145e587eb762f4e2db0,2017-01,City of London Police,City of London Police,-0.082571,51.514753,On or near Great St Helen'S,E01032739,City of London 001F,Criminal damage and arson,Investigation complete; no suspect identified,
a126e6e4f5a44a955a1d752d09aff362c6fa357ddc0250d9e9b16e0bb86c21cb,2017-01,City of London Police,City of London Police,-0.086393,51.510894,On or near Eastcheap,E01032739,City of London 001F,Criminal damage and arson,Status update unavailable,
8537b63b8e97c223ae371452225e428fda877aeb4b28695f4404e3937481a094,2017-01,City of London Police,City of London Police,-0.086051,51.513569,On or near Finch Lane,E01032739,City of London 001F,Criminal damage and arson,Investigation complete; no suspect identified,
1d6d01ae56d614a59b2c4b7e79599ab480cf3d10af3f071fb348bcf9869f7a13,2017-01,City of London Police,City of London Police,-0.088995,51.512088,On or near St Swithin'S Lane,E01032739,City of London 001F,Criminal damage and arson,Investigation complete; no suspect identified,
92de4f62406545c14811f494560e179e11b58bf0869d2c86745b1bbc6779b179,2017-01,City of London Police,City of London Police,-0.096643,51.512545,On or near Distaff Lane,E01032739,City of London 001F,Criminal damage and arson,Investigation complete; no suspect identified,
6c3d58ad463eb447503a4e1edca21ad6b43e87c6c42fb61f92a749b2eafabd7a,2017-01,City of London Police,City of London Police,-0.094720,51.514420,On or near Wood Street,E01032739,City of London 001F,Drugs,Court result unavailable,
d09db271fbefa0a4034d6dcfa44a25886985d6d7d651c2ffee5cf002b1bfe8e8,2017-01,City of London Police,City of London Police,-0.085310,51.518511,On or near Eldon Street,E01032739,City of London 001F,Drugs,Awaiting court outcome,
670925c4ffcb09b9d16969141cbd327f85cc39886fa73ef1294847b492f1fa7c,2017-01,City of London Police,City of London Police,-0.083993,51.511440,On or near Philpot Lane,E01032739,City of London 001F,Drugs,Offender given a drugs possession warning,
480087db66cf22f7d4b29ba0690f9fc998e9626df7f1e88b18511c5da2a2c2f7,2017-01,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Drugs,Formal action is not in the public interest,
947b2ca42eef5d917bb1648a5eef4d2491f7674c265f5498178c5affd2cb1eaa,2017-01,City of London Police,City of London Police,-0.084566,51.517690,On or near Blomfield Street,E01032739,City of London 001F,Drugs,Offender given a drugs possession warning,
8a1fbd785376843b1d7e8f0024603c0be6922aced233de391c9ab74e43b2ce15,2017-01,City of London Police,City of London Police,-0.085310,51.518511,On or near Eldon Street,E01032739,City of London 001F,Drugs,Offender given a caution,
ad2e678fc5251e910e5e79a215d97d0db235f50f50ec6bf1fe5d1f39528e22f2,2017-01,City of London Police,City of London Police,-0.092719,51.512652,On or near Queen Victoria Street,E01032739,City of London 001F,Drugs,Offender given a drugs possession warning,
ef660dcde40037a4d779d37bfd4c85d0fe18658b5f1a9d6c5371f898416d4e14,2017-01,City of London Police,City of London Police,-0.086051,51.513569,On or near Finch Lane,E01032739,City of London 001F,Drugs,Offender given a drugs possession warning,
11bf87b8d761d271edbabbda4c24924842f603ce4ade4d489248e6aa002d5314,2017-01,City of London Police,City of London Police,-0.096075,51.514766,On or near Foster Lane,E01032739,City of London 001F,Drugs,Offender given a caution,
171f559848e06a98cf1f7cff00198d7e7c90fd2171e0659120ba2afdfcaca2b0,2017-01,City of London Police,City of London Police,-0.082571,51.514753,On or near Great St Helen'S,E01032739,City of London 001F,Drugs,Status update unavailable,
cd8e9c6161c0b7f4c0b9d4c2438075ac11de31d95e29b3d16d80e6defb4fc801,2017-01,City of London Police,City of London Police,-0.091823,51.514418,On or near Ironmonger Lane,E01032739,City of London 001F,Drugs,Offender given a caution,
e58ddca3b1269b328587bcda69bd3ebcb14fd419f4dd46739ea374a915707777,2017-01,City of London Police,City of London Police,-0.084618,51.512682,On or near Gracechurch Street,E01032739,City of London 001F,Drugs,Offender sent to prison,
96cfb8f77c5bf950a8c4cc2e4d1154c80079c463d70c26c47a40a25870ee3b61,2017-01,City of London Police,City of London Police,-0.078924,51.508587,On or near Petty Wales,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
c2af8f42895813105a41f3c69db024294979655e270bd28f107641435858b8af,2017-01,City of London Police,City of London Police,-0.083695,51.512352,On or near Lime Street Passage,E01032739,City of London 001F,Other theft,Unable to prosecute suspect,
1d65dac6eeeaada25fae84285297b0db4e080e6926cc9cc5ea6979785b749fb5,2017-01,City of London Police,City of London Police,-0.079283,51.511021,On or near Seething Lane,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
abcf5b3203c36b12e885987555e2898f90f9a238e118b838f889b5ce1e79f575,2017-01,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
958f2335b86a597eaea154810272c672f0a49c8218e4ae7e0fb3d5d9f8718e56,2017-01,City of London Police,City of London Police,-0.096511,51.511922,On or near Queen Victoria Street,E01032739,City of London 001F,Other theft,Unable to prosecute suspect,
064fb1504b8c25e96f0aee4df8c8d972911e330b29712def3e5c6eaa2aa17c68,2017-01,City of London Police,City of London Police,-0.079011,51.509614,On or near Pedestrian Subway,E01032739,City of London 001F,Other theft,Awaiting court outcome,
d098999d33f9ad8038aeb61b0addf3138c38b26c016ee8f2181d0ad28a6ddfa6,2017-01,City of London Police,City of London Police,-0.085173,51.518680,On or near Finsbury Avenue,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
d183a28cb8f9315bc63fe153f89d3c6070276e977388b6e4bf4c972146178934,2017-01,City of London Police,City of London Police,-0.085257,51.511200,On or near Talbot Court,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
e9983d0dc03f19c1063a7d68d1e05447825d842a147989f2e10913476a1ad9bd,2017-01,City of London Police,City of London Police,-0.100179,51.514158,On or near Shopping Area,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
9013e4d1d894d5d58ed4b3485c6f89d2c6a98165a4faf0f5b46aa5c7f1ec56fe,2017-01,City of London Police,City of London Police,-0.084105,51.515281,On or near Conference/Exhibition Centre,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
6bfaacc7d7a6e52d8d139c722b4dee0e12b5e16b8a205095aac3f86067593202,2017-01,City of London Police,City of London Police,-0.087118,51.513199,On or near Nightclub,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
03895dab54c3140ae8f9879281f0b7e5252d4636c24517f946f526bc24fc5bfe,2017-01,City of London Police,City of London Police,-0.087670,51.516877,On or near Copthall Avenue,E01032739,City of London 001F,Other theft,Offender given community sentence,
5aa8e3179ab120299fb1830c75160045eb57513e8b7973a9be61957467ba53ea,2017-01,City of London Police,City of London Police,-0.100179,51.514158,On or near Shopping Area,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
7c7913bd8ad8d85ba8cda54910325199323bbc2c53069b7fd58a9e07b89bab11,2017-01,City of London Police,City of London Police,-0.089838,51.516067,On or near Coleman Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
19ab7c390d3806e5c9b64e7aa10a231981f0179722ddd0c2360519a201807ebc,2017-01,City of London Police,City of London Police,-0.089698,51.511812,On or near Oxford Court,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
7b859683e3adb2530ccbb70fef8175d249c303abc505da1515e7db946b45ee17,2017-01,City of London Police,City of London Police,-0.086624,51.511923,On or near Clement'S Lane,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
1aa7fa04f45a4a4779ab19685ccfb14c5b8fe4b3eb9db226133e9a37c875bfa6,2017-01,City of London Police,City of London Police,-0.100179,51.514158,On or near Shopping Area,E01032739,City of London 001F,Other theft,Status update unavailable,
843a83decf045f2fad26d369a53eb0354b1089d52a22ca7fc384eae2cb4d6b42,2017-01,City of London Police,City of London Police,-0.087153,51.518910,On or near South Place Mews,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
b62ccd474125071042fe20588063de46223c08c442058bf608d54c7f0c1c02b7,2017-01,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Other theft,Status update unavailable,
0ee285bbe6c00d00378a723baa1fe543bfefe702a4203833a63c1d479e42b716,2017-01,City of London Police,City of London Police,-0.100179,51.514158,On or near Shopping Area,E01032739,City of London 001F,Other theft,Status update unavailable,
e96c6c600717e49ae5c2435b7af2e5d79f06a32075413502e1499d079068981f,2017-01,City of London Police,City of London Police,-0.084566,51.517690,On or near Blomfield Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
846e13fac857b8c070a6adedc8591f548c38e7b82a9d3975bdaa27628dc0a630,2017-01,City of London Police,City of London Police,-0.079283,51.511021,On or near Seething Lane,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
99849729e6771ba4550b22bc22893b0c1a28562354a2a7e8b716dfc5e5e8ef28,2017-01,City of London Police,City of London Police,-0.086393,51.510894,On or near Eastcheap,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
4127aee238d4b7f0f15c11326049214b2f49d6e47eb09bb4b788b97b0de0878f,2017-01,City of London Police,City of London Police,-0.080665,51.509344,On or near Pedestrian Subway,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
5bd80976c9e0ed623a06862c09f0282625935377455cffeb5b5733da44b4fc52,2017-01,City of London Police,City of London Police,-0.082913,51.513463,On or near Leadenhall Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
924c339485424f7f34caa2ebafae257d7802a2b44359e631a40de26361ad9c56,2017-01,City of London Police,City of London Police,-0.081091,51.516014,On or near Camomile Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
40cb9003693057af21c6b4ba54dd9265ff8ec886d6d09f1ebe4959f269ae03ad,2017-01,City of London Police,City of London Police,-0.084618,51.512682,On or near Gracechurch Street,E01032739,City of London 001F,Other theft,Status update unavailable,
172d9512a674c1f72f8c729a8abc28ad803ab5a697f2474417aadf9f1b492ffe,2017-01,City of London Police,City of London Police,-0.091823,51.514418,On or near Ironmonger Lane,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
7d030bce8a3229c6ca3c9d91e5ca89a7019059027c1d4482be2b5f4cae3cedd4,2017-01,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
ef0371b062803533ce0273b4d85d83cdb0860d03f1fe25af55fcc7a677634923,2017-01,City of London Police,City of London Police,-0.095436,51.514890,On or near Gutter Lane,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
6660023292221e8c1867e4113d68edd65c70134464235ff2949aeafbddde02be,2017-01,City of London Police,City of London Police,-0.080318,51.520678,On or near Primrose Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
9f989da5ac37b0771778ca4c96b091ab5828da1db481cea2b468d19c9821a6cd,2017-01,City of London Police,City of London Police,-0.080318,51.520678,On or near Primrose Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
2d6ae6d13fa44c202b0068285e329ef2e4f8f593eee345144cb646f326baf68e,2017-01,City of London Police,City of London Police,-0.083645,51.512504,On or near Lime Street Passage,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
0a8a3624e74cc0b6a9f18a7a52d7437df04885ce72b5ceab8ffb9bf24050fff5,2017-01,City of London Police,City of London Police,-0.091151,51.514992,On or near Gresham Street,E01032739,City of London 001F,Other theft,Status update unavailable,
